epoch,split,label,hypo,hyper,katz,sat
39,train_neg,0,saxophone,recorder,0.0,0.4992096424102783
39,train_neg,0,freight train,train,0.0,0.47767606377601624
39,train_neg,0,marimba,timpani,0.0,0.4968753755092621
39,train_neg,0,shark,goldfish,0.0,0.5034934878349304
39,train_neg,0,boat,ferry,0.0,0.5441569089889526
39,train_neg,0,kayak,ferry,0.0,0.5441213846206665
39,train_neg,0,library,lecture hall,0.0,0.449231892824173
39,train_neg,0,harp,violin,0.0,0.5122031569480896
39,train_neg,0,bracken,tree fern,0.0,0.4779549241065979
39,train_neg,0,shorts,shorts,0.0,0.43987661600112915
39,train_neg,0,cherry tree,birch,0.0,0.5111811757087708
39,train_neg,0,flute,oboe,0.0,0.48647525906562805
39,train_neg,0,fly,beetle,0.0,0.5303668975830078
39,train_neg,0,clavichord,harpsichord,0.0,0.48435279726982117
39,train_neg,0,ferry,canoe,0.0,0.544305145740509
39,train_neg,0,daisy,poppy,0.0,0.522534191608429
39,train_neg,0,turtle,tortoise,0.0,0.5031021237373352
39,train_neg,0,drum kit,snare drum,0.0,0.5080038905143738
39,train_neg,0,workshop,factory,0.0,0.4981227219104767
39,train_neg,0,iguana,iguana,0.0,0.4943387806415558
39,train_neg,0,shoes,slippers,0.0,0.47027575969696045
39,train_neg,0,recorder,bassoon,0.0,0.5015241503715515
39,train_neg,0,caliper,spirit level,0.0,0.48035672307014465
39,train_neg,0,saguaro,christmas cactus,0.0,0.47771093249320984
39,train_neg,0,temple,mosque,0.0,0.4896243214607239
39,train_neg,0,noodles,cereal,0.0,0.5495316982269287
39,train_neg,0,crow,eagle,0.0,0.5044219493865967
39,train_neg,0,reed,bamboo,0.0,0.48870354890823364
39,train_neg,0,cardigan,jacket,0.0,0.5043073892593384
39,train_neg,0,file,file,0.0,0.5011404752731323
39,train_neg,0,tram,tram,0.0,0.4569147825241089
39,train_neg,0,cherry tree,cherry tree,0.0,0.5013138651847839
39,train_neg,0,cake,cake,0.0,0.47639667987823486
39,train_neg,0,bracelet,bracelet,0.0,0.49171552062034607
39,train_neg,0,necklace,necklace,0.0,0.4916374981403351
39,train_neg,0,physical object,instrument,0.0,0.5474230647087097
39,train_neg,0,physical object,building,0.0,0.5447268486022949
39,train_neg,0,house,apartment building,0.0,0.4938291013240814
39,train_neg,0,biplane,airliner,0.0,0.5144052505493164
39,train_neg,0,hotel,supermarket,0.0,0.48897725343704224
39,train_neg,0,university building,lecture hall,0.0,0.4374706745147705
39,train_neg,0,accordion,piano,0.0,0.49319988489151
39,train_neg,0,trowel,pruning shears,0.0,0.4496844410896301
39,train_neg,0,mandolin,ukulele,0.0,0.5126197934150696
39,train_neg,0,butter,cheese,0.0,0.5661896467208862
39,train_neg,0,ice cream,cake,0.0,0.47314247488975525
39,train_neg,0,slippers,shoes,0.0,0.4705008566379547
39,train_neg,0,lily,sunflower,0.0,0.5257877707481384
39,train_neg,0,airliner,airliner,0.0,0.5060325860977173
39,train_neg,0,workshop,workshop,0.0,0.48693525791168213
39,train_neg,0,trousers,leggings,0.0,0.4414742588996887
39,train_neg,0,cat,goat,0.0,0.4901280403137207
39,train_neg,0,fly,fly,0.0,0.5295319557189941
39,train_neg,0,mosquito,moth,0.0,0.5314935445785522
39,train_neg,0,canoe,sailboat,0.0,0.5446573495864868
39,train_neg,0,onion,pepper,0.0,0.5451001524925232
39,train_neg,0,cream,cheese,0.0,0.554783046245575
39,train_neg,0,scooter,motorcycle,0.0,0.5325332283973694
39,train_neg,0,moth,moth,0.0,0.527638852596283
39,train_neg,0,cornet,french horn,0.0,0.47776007652282715
39,train_neg,0,pudding,pudding,0.0,0.47847169637680054
39,train_neg,0,onion,carrot,0.0,0.5577605962753296
39,train_neg,0,banjo,viola,0.0,0.4996534585952759
39,train_neg,0,barrel cactus,prickly pear,0.0,0.48751601576805115
39,train_neg,0,power drill,power drill,0.0,0.48037099838256836
39,train_neg,0,glider,glider,0.0,0.5062572360038757
39,test_pos,1,workshop,building,0.0,0.5420718193054199
39,test_pos,1,train,vehicle,0.0,0.5474788546562195
39,test_pos,1,pine,physical object,0.0,0.5325891971588135
39,test_pos,1,snare drum,physical object,0.0,0.5359369516372681
39,test_pos,1,grape,physical object,0.0,0.5782098174095154
39,test_pos,1,sausage,physical object,0.0,0.569969117641449
39,test_pos,1,truck,vehicle,0.0,0.5845488905906677
39,test_pos,1,synthesizer,instrument,0.0,0.517031192779541
39,test_pos,1,kayak,vehicle,0.0,0.5623430013656616
39,test_pos,1,cow,physical object,0.0,0.5201812386512756
39,test_pos,1,hoe,physical object,0.0,0.5106027722358704
39,test_pos,1,marimba,physical object,0.0,0.5220968723297119
39,test_pos,1,leggings,clothing,0.0,0.5217577219009399
39,test_pos,1,apple,physical object,0.0,0.5885511636734009
39,test_pos,1,hoodie,physical object,0.0,0.6338965892791748
39,test_pos,1,wrench,physical object,0.0,0.5429830551147461
39,test_pos,1,pudding,food,0.0,0.549785852432251
39,test_pos,1,viola,physical object,0.0,0.5467113852500916
39,test_pos,1,shark,physical object,0.0,0.5409120321273804
39,test_pos,1,apartment building,building,0.0,0.5443692207336426
39,test_pos,1,wheatgrass,plant,0.0,0.5357202887535095
39,test_pos,1,temple,building,0.0,0.5351240038871765
39,test_pos,1,helicopter,vehicle,0.0,0.5592063069343567
39,test_pos,1,sparrow,animal,0.0,0.5497201681137085
39,test_pos,1,hat,physical object,0.0,0.5469346046447754
39,test_pos,1,sitar,physical object,0.0,0.5572450160980225
39,test_pos,1,house,building,0.0,0.5540114045143127
39,test_pos,1,cornet,instrument,0.0,0.5275318622589111
39,test_pos,1,recorder,instrument,0.0,0.5407667756080627
39,test_pos,1,lawn mower,tool,0.0,0.5233269929885864
39,test_pos,1,mosquito,animal,0.0,0.5665335059165955
39,test_pos,1,wasp,physical object,0.0,0.5755788087844849
39,test_pos,1,reed,plant,0.0,0.5420086979866028
39,test_pos,1,file,tool,0.0,0.5476040840148926
39,test_pos,1,bass drum,instrument,0.0,0.5591403841972351
39,test_pos,1,moth,animal,0.0,0.5628520250320435
39,test_pos,1,kiwi,food,0.0,0.5890651345252991
39,test_pos,1,workshop,physical object,0.0,0.5344524383544922
39,test_pos,1,blueberry,food,0.0,0.5966519713401794
39,test_pos,1,supermarket,building,0.0,0.5571208596229553
39,test_pos,1,willow,plant,0.0,0.5748203992843628
39,test_pos,1,synthesizer,physical object,0.0,0.5060365796089172
39,test_pos,1,cereal,physical object,0.0,0.5803170204162598
39,test_pos,1,tulip,physical object,0.0,0.5550088286399841
39,test_pos,1,bracken,physical object,0.0,0.5077543258666992
39,test_pos,1,necklace,physical object,0.0,0.5468363761901855
39,test_pos,1,hand drill,tool,0.0,0.5734106302261353
39,test_pos,1,taxi,vehicle,0.0,0.5843785405158997
39,test_pos,1,cardigan,clothing,0.0,0.558919370174408
39,test_pos,1,university building,building,0.0,0.5224621891975403
39,test_pos,1,ship,vehicle,0.0,0.5873921513557434
39,test_pos,1,sweater,clothing,0.0,0.5701663494110107
39,test_pos,1,shark,animal,0.0,0.5542295575141907
39,test_pos,1,apartment building,physical object,0.0,0.5369357466697693
39,test_pos,1,sneakers,physical object,0.0,0.5660900473594666
39,test_pos,1,house,physical object,0.0,0.5463718175888062
39,test_pos,1,pine,plant,0.0,0.5493053793907166
39,test_pos,1,screwdriver,tool,0.0,0.5549651384353638
39,test_pos,1,guitar,instrument,0.0,0.5413065552711487
39,test_pos,1,plum,food,0.0,0.5874623656272888
39,test_pos,1,cornet,physical object,0.0,0.5167161822319031
39,test_pos,1,recorder,physical object,0.0,0.529897153377533
39,test_pos,1,blueberry,physical object,0.0,0.5787051916122437
39,test_pos,1,lamb,food,0.0,0.5726119875907898
39,test_pos,1,brownie,food,0.0,0.5758531093597412
39,test_pos,1,wasp,animal,0.0,0.588176965713501
39,test_pos,1,trousers,physical object,0.0,0.5264967083930969
39,test_pos,1,ice cream,food,0.0,0.5438355207443237
39,test_pos,1,birch,physical object,0.0,0.5483638644218445
39,test_pos,1,bass drum,physical object,0.0,0.5489248037338257
39,test_pos,1,boots,physical object,0.0,0.5753688812255859
39,test_pos,1,bus,physical object,0.0,0.5782812237739563
39,test_pos,1,watercraft,entity,0.0,0.571621298789978
39,test_pos,1,trout,animal,0.0,0.5557700991630554
39,test_pos,1,educational building,entity,0.0,0.5564609169960022
39,test_pos,1,supermarket,physical object,0.0,0.5498083233833313
39,test_pos,1,dragonfly,physical object,0.0,0.5755147337913513
39,test_pos,1,milk,physical object,0.0,0.5911362767219543
39,test_pos,1,fern,entity,0.0,0.5389713048934937
39,test_pos,1,xylophone,instrument,0.0,0.5626344084739685
39,test_pos,1,alligator,physical object,0.0,0.5662677884101868
39,test_pos,1,jigsaw,physical object,0.0,0.5127628445625305
39,test_pos,1,high heels,physical object,0.0,0.5754014253616333
39,test_pos,1,ferry,vehicle,0.0,0.562183678150177
39,test_pos,1,space station,physical object,0.0,0.5761656761169434
39,test_pos,1,flamingo,physical object,0.0,0.529380202293396
39,test_pos,1,store,physical object,0.0,0.5501112341880798
39,test_pos,1,tomato,food,0.0,0.5917755365371704
39,test_pos,1,cake,physical object,0.0,0.5277048945426941
39,test_pos,1,monorail,vehicle,0.0,0.6117451786994934
39,test_pos,1,brownie,physical object,0.0,0.5570407509803772
39,test_pos,1,cap,clothing,0.0,0.5300613045692444
39,test_pos,1,mallet,tool,0.0,0.5414727926254272
39,test_pos,1,pork,food,0.0,0.5669814944267273
39,test_pos,1,bird,entity,0.0,0.5398068428039551
39,test_pos,1,fruit,entity,0.0,0.5893800258636475
39,test_pos,1,tree,entity,0.0,0.5596650838851929
39,test_pos,1,guitar,physical object,0.0,0.5306205749511719
39,test_pos,1,cedar,physical object,0.0,0.5583398342132568
39,test_pos,1,hawk,physical object,0.0,0.537858247756958
39,test_pos,1,helmet,clothing,0.0,0.5568124055862427
39,test_pos,1,pigeon,animal,0.0,0.5489381551742554
39,test_pos,1,horse,physical object,0.0,0.534074604511261
39,test_pos,1,coach,physical object,0.0,0.5566096305847168
39,test_pos,1,pear,physical object,0.0,0.5634846091270447
39,test_pos,1,tulip,plant,0.0,0.5714901089668274
39,test_pos,1,trowel,physical object,0.0,0.49577170610427856
39,test_pos,1,rice,physical object,0.0,0.5592420101165771
39,test_pos,1,shoes,physical object,0.0,0.5491641163825989
39,test_pos,1,bracken,plant,0.0,0.5248141288757324
39,test_pos,1,goat,physical object,0.0,0.5509957075119019
39,test_pos,1,motorcycle,vehicle,0.0,0.5843765139579773
39,test_pos,1,owl,physical object,0.0,0.5288893580436707
39,test_pos,1,car,vehicle,0.0,0.5740927457809448
39,test_pos,1,dog,physical object,0.0,0.5603893399238586
39,test_pos,1,beef,food,0.0,0.5879584550857544
39,test_pos,1,gecko,physical object,0.0,0.5662083625793457
39,test_pos,1,dragonfly,animal,0.0,0.5881177186965942
39,test_pos,1,road vehicle,entity,0.0,0.5790148377418518
39,test_pos,1,scooter,vehicle,0.0,0.569008469581604
39,test_pos,1,xylophone,physical object,0.0,0.552582323551178
39,test_pos,1,airliner,vehicle,0.0,0.571846067905426
39,test_pos,1,tomato,physical object,0.0,0.5733252763748169
39,test_pos,1,flamingo,animal,0.0,0.5425089001655579
39,test_pos,1,bugle,instrument,0.0,0.5670205950737
39,test_pos,1,sandals,physical object,0.0,0.565956175327301
39,test_pos,1,jet,vehicle,0.0,0.5966819524765015
39,test_pos,1,cucumber,physical object,0.0,0.5996790528297424
39,test_pos,1,hammer,tool,0.0,0.5734130144119263
39,test_pos,1,sailboat,vehicle,0.0,0.5620348453521729
39,test_pos,1,shovel,tool,0.0,0.5410357713699341
39,test_pos,1,butter,physical object,0.0,0.5663138031959534
39,test_pos,1,tram,vehicle,0.0,0.5430631637573242
39,test_pos,1,birch,plant,0.0,0.5647386312484741
39,test_pos,1,clarinet,instrument,0.0,0.566162109375
39,test_pos,1,eagle,physical object,0.0,0.5292288661003113
39,test_pos,1,van,physical object,0.0,0.5780214667320251
39,test_pos,1,beef,physical object,0.0,0.5700194239616394
39,test_pos,1,tape measure,physical object,0.0,0.5401861667633057
39,test_pos,1,lion,physical object,0.0,0.5604471564292908
39,test_pos,1,tie,physical object,0.0,0.5579585433006287
39,test_pos,1,goat,animal,0.0,0.5640962719917297
39,test_pos,1,cookie,food,0.0,0.5756986737251282
39,test_pos,1,dog,animal,0.0,0.573341429233551
39,test_pos,1,hat,clothing,0.0,0.5444929599761963
39,test_pos,1,cream,food,0.0,0.5729301571846008
39,test_pos,1,minibus,physical object,0.0,0.5676110982894897
39,test_pos,1,canoe,physical object,0.0,0.5447058081626892
39,test_pos,1,prickly pear,physical object,0.0,0.5322483777999878
39,test_pos,1,butterfly,physical object,0.0,0.5755776762962341
39,test_pos,1,power drill,physical object,0.0,0.5263819694519043
39,test_pos,1,yacht,vehicle,0.0,0.5874091386795044
39,test_pos,1,measuring tool,entity,0.0,0.5517458915710449
39,test_pos,1,space shuttle,vehicle,0.0,0.5674445033073425
39,test_pos,1,daisy,physical object,0.0,0.5341843366622925
39,test_pos,1,bugle,physical object,0.0,0.5568622350692749
39,test_pos,1,bracelet,clothing,0.0,0.5443021655082703
39,test_pos,1,nail gun,tool,0.0,0.5557593107223511
39,test_pos,1,pike,physical object,0.0,0.5426681041717529
39,test_pos,1,mango,physical object,0.0,0.5694310069084167
39,test_pos,1,cedar,plant,0.0,0.5745421051979065
39,test_pos,1,angle grinder,physical object,0.0,0.5425815582275391
39,test_pos,1,lander,physical object,0.0,0.5552446842193604
39,test_pos,1,sander,physical object,0.0,0.5534047484397888
39,test_pos,1,clarinet,physical object,0.0,0.5557668209075928
39,test_pos,1,necklace,clothing,0.0,0.5443114042282104
39,test_pos,1,eagle,animal,0.0,0.5423579216003418
39,test_pos,1,boat,vehicle,0.0,0.5623782873153687
39,test_pos,1,hotel,building,0.0,0.5436661839485168
39,test_pos,1,cream,physical object,0.0,0.5547176003456116
39,test_pos,1,noodles,food,0.0,0.5910210609436035
39,test_pos,1,tortilla,food,0.0,0.6147125959396362
39,test_pos,1,bicycle,physical object,0.0,0.5381322503089905
39,test_pos,1,french horn,instrument,0.0,0.5571542978286743
39,test_pos,1,lion,animal,0.0,0.5733990669250488
39,test_pos,1,ruler,physical object,0.0,0.5242127180099487
39,test_pos,1,barrel cactus,physical object,0.0,0.5145489573478699
39,test_pos,1,piccolo,instrument,0.0,0.5664098858833313
39,test_pos,1,sneakers,clothing,0.0,0.5638346672058105
39,test_pos,1,grape,food,0.0,0.5961745381355286
39,test_pos,1,sausage,food,0.0,0.5879104137420654
39,test_pos,1,submarine,physical object,0.0,0.5705563426017761
39,test_pos,1,saw,physical object,0.0,0.5617793798446655
39,test_pos,1,salmon,physical object,0.0,0.5428841710090637
39,test_pos,1,blouse,clothing,0.0,0.5698766112327576
39,test_pos,1,butterfly,animal,0.0,0.5881762504577637
39,test_pos,1,string instrument,entity,0.0,0.5581941604614258
39,test_pos,1,lawn mower,physical object,0.0,0.5107093453407288
39,test_pos,1,subway train,vehicle,0.0,0.5736212730407715
39,test_pos,1,apple,food,0.0,0.6062583923339844
39,test_pos,1,bat,physical object,0.0,0.5597897171974182
39,test_pos,1,turkey,physical object,0.0,0.5551626682281494
39,test_pos,1,monkey,physical object,0.0,0.5516620874404907
39,test_pos,1,spirit level,tool,0.0,0.5357949137687683
39,test_pos,1,high heels,clothing,0.0,0.5732068419456482
39,test_pos,1,insect,entity,0.0,0.5764382481575012
39,test_pos,1,office building,building,0.0,0.5827751159667969
39,test_pos,1,grasshopper,physical object,0.0,0.5756224989891052
39,test_pos,1,percussion instrument,entity,0.0,0.5634132623672485
39,test_pos,1,tree fern,physical object,0.0,0.5277044177055359
39,test_pos,1,hotel,physical object,0.0,0.5364660024642944
39,test_pos,1,prickly pear,plant,0.0,0.5490089654922485
39,test_pos,1,freight train,physical object,0.0,0.5523295402526855
39,test_pos,1,french horn,physical object,0.0,0.5468560457229614
39,test_pos,1,pasta,physical object,0.0,0.5977537035942078
39,test_pos,1,bassoon,instrument,0.0,0.5567002892494202
39,test_pos,1,piccolo,physical object,0.0,0.5560227632522583
39,test_pos,1,cat,physical object,0.0,0.5350602269172668
39,test_pos,1,micrometer,physical object,0.0,0.5326923727989197
39,test_pos,1,daisy,plant,0.0,0.551127552986145
39,test_pos,1,villa,building,0.0,0.569821834564209
39,test_pos,1,rake,physical object,0.0,0.5108849406242371
39,test_pos,1,cereal,food,0.0,0.5976734161376953
39,test_pos,1,rocket,vehicle,0.0,0.5677258968353271
39,test_pos,1,synagogue,physical object,0.0,0.5571786761283875
39,test_pos,1,school,building,0.0,0.5353506803512573
39,test_pos,1,factory,building,0.0,0.5640581250190735
39,test_pos,1,chisel,tool,0.0,0.5630315542221069
39,test_pos,1,gong,instrument,0.0,0.5720406174659729
39,test_pos,1,dolphin,physical object,0.0,0.5605820417404175
39,test_pos,1,fly,physical object,0.0,0.5385107398033142
39,test_pos,1,shoes,clothing,0.0,0.5467698574066162
39,test_pos,1,monkey,animal,0.0,0.5647501349449158
39,test_pos,1,cabbage,physical object,0.0,0.5986952185630798
39,test_pos,1,maidenhair fern,physical object,0.0,0.5278394222259521
39,test_pos,1,pepper,physical object,0.0,0.5735474824905396
39,test_pos,1,accordion,instrument,0.0,0.549268364906311
39,test_pos,1,cottage,building,0.0,0.5603634119033813
39,test_pos,1,gloves,physical object,0.0,0.559353768825531
39,test_pos,1,train,physical object,0.0,0.5302499532699585
39,test_pos,1,office building,physical object,0.0,0.5751909017562866
39,test_pos,1,barrel cactus,plant,0.0,0.531668484210968
39,test_pos,1,slippers,clothing,0.0,0.5468295216560364
39,test_pos,1,grasshopper,animal,0.0,0.588222324848175
39,test_pos,1,truck,physical object,0.0,0.567664623260498
39,test_pos,1,sandals,clothing,0.0,0.5637012720108032
39,test_pos,1,christmas cactus,physical object,0.0,0.5317243933677673
39,test_pos,1,kayak,physical object,0.0,0.5448167324066162
39,test_pos,1,jacket,physical object,0.0,0.5678569078445435
39,test_pos,1,pruning shears,tool,0.0,0.5409321188926697
39,test_pos,1,commercial building,entity,0.0,0.5764400362968445
39,test_pos,1,pliers,tool,0.0,0.5631998777389526
39,test_pos,1,bassoon,physical object,0.0,0.5461662411689758
39,test_pos,1,cow,animal,0.0,0.5336377024650574
39,test_pos,1,pants,physical object,0.0,0.551132082939148
39,test_pos,1,timpani,instrument,0.0,0.5628819465637207
39,test_pos,1,yogurt,physical object,0.0,0.5798265933990479
39,test_pos,1,villa,physical object,0.0,0.5621485114097595
39,test_pos,1,milk,food,0.0,0.608468770980835
39,test_pos,1,school,physical object,0.0,0.5278932452201843
39,test_pos,1,beetle,physical object,0.0,0.5650341510772705
39,test_pos,1,glider,physical object,0.0,0.5555601716041565
39,test_pos,1,factory,physical object,0.0,0.5563114285469055
39,test_pos,1,alto saxophone,instrument,0.0,0.5665044188499451
39,test_pos,1,tie,clothing,0.0,0.5555304884910583
39,test_pos,1,gong,physical object,0.0,0.5621142983436584
39,test_pos,1,dolphin,animal,0.0,0.5735296607017517
39,test_pos,1,fly,animal,0.0,0.5516597032546997
39,test_pos,1,temple,physical object,0.0,0.5275408029556274
39,test_pos,1,vegetable,entity,0.0,0.5992517471313477
39,test_pos,1,keyboard instrument,entity,0.0,0.5482666492462158
39,test_pos,1,cake,food,0.0,0.547163724899292
39,test_pos,1,tree fern,plant,0.0,0.5444490313529968
39,test_pos,1,snake,physical object,0.0,0.5403887629508972
39,test_pos,1,accordion,physical object,0.0,0.5386672616004944
39,test_pos,1,cottage,physical object,0.0,0.5527528524398804
39,test_pos,1,biplane,vehicle,0.0,0.5799444913864136
39,test_pos,1,mosque,building,0.0,0.543707013130188
39,test_pos,1,pear,food,0.0,0.5818493962287903
39,test_pos,1,shovel,physical object,0.0,0.5286183953285217
39,test_pos,1,airplane,physical object,0.0,0.5808232426643372
39,test_pos,1,rice,food,0.0,0.5771001577377319
39,test_pos,1,goldfish,physical object,0.0,0.5427650213241577
39,test_pos,1,beanie,clothing,0.0,0.5170581340789795
39,test_pos,1,organ,instrument,0.0,0.556548535823822
39,test_pos,1,taxi,physical object,0.0,0.5674953460693359
39,test_pos,1,timpani,physical object,0.0,0.5528355240821838
39,test_pos,1,caliper,physical object,0.0,0.5092259645462036
39,test_pos,1,cherry tree,physical object,0.0,0.5259758830070496
39,test_pos,1,ship,physical object,0.0,0.5704368948936462
39,test_pos,1,university building,physical object,0.0,0.5151101350784302
39,test_pos,1,maidenhair fern,plant,0.0,0.5446815490722656
39,test_pos,1,beetle,animal,0.0,0.5778069496154785
39,test_pos,1,hoe,tool,0.0,0.5232231616973877
39,test_pos,1,penguin,physical object,0.0,0.5096480250358582
39,test_pos,1,alto saxophone,physical object,0.0,0.5561140179634094
39,test_pos,1,cucumber,food,0.0,0.6173505783081055
39,test_pos,1,butter,food,0.0,0.5843431949615479
39,test_pos,1,belt,clothing,0.0,0.5608080625534058
39,test_pos,1,circular saw,physical object,0.0,0.5536352396011353
39,test_pos,1,residential building,entity,0.0,0.5636379718780518
39,test_pos,1,aircraft,entity,0.0,0.5815162658691406
39,test_pos,1,snake,animal,0.0,0.5535475611686707
39,test_pos,1,shorts,physical object,0.0,0.52455073595047
39,test_pos,1,coach,vehicle,0.0,0.573772132396698
39,test_pos,1,mosque,physical object,0.0,0.5360428094863892
39,test_pos,1,coat,physical object,0.0,0.5870493054389954
39,test_pos,1,banana,physical object,0.0,0.5885869860649109
39,test_pos,1,nail gun,physical object,0.0,0.5436887145042419
39,test_pos,1,orange,food,0.0,0.6060619354248047
39,test_pos,1,alligator,animal,0.0,0.578994631767273
39,test_pos,1,chicken,physical object,0.0,0.56233811378479
39,test_pos,1,lecture hall,building,0.0,0.5354108214378357
39,test_pos,1,organ,physical object,0.0,0.5461181402206421
39,test_pos,1,accessory,entity,0.0,0.5741623044013977
39,test_pos,1,strawberry,physical object,0.0,0.5635685920715332
39,test_pos,1,potato,food,0.0,0.6052942872047424
39,test_pos,1,piano,instrument,0.0,0.5387526750564575
39,test_pos,1,penguin,animal,0.0,0.522944450378418
39,test_pos,1,industrial building,entity,0.0,0.5674306154251099
39,test_pos,1,shirt,physical object,0.0,0.5772351026535034
39,test_pos,1,leggings,physical object,0.0,0.5245129466056824
39,test_pos,1,mango,food,0.0,0.5876971483230591
39,test_pos,1,van,vehicle,0.0,0.5946817994117737
39,test_pos,1,hawk,animal,0.0,0.550925076007843
39,test_pos,1,hoodie,clothing,0.0,0.6323636174201965
39,test_pos,1,horse,animal,0.0,0.5474256277084351
39,test_pos,1,motorcycle,physical object,0.0,0.5674858689308167
39,test_pos,1,car,physical object,0.0,0.5569473505020142
39,test_pos,1,ant,physical object,0.0,0.575567364692688
39,test_pos,1,orange,physical object,0.0,0.5883517265319824
39,test_pos,1,owl,animal,0.0,0.5420162081718445
39,test_pos,1,church,building,0.0,0.5560099482536316
39,test_pos,1,spinach,food,0.0,0.5929968357086182
39,test_pos,1,cherry tree,plant,0.0,0.5428159832954407
39,test_pos,1,gecko,animal,0.0,0.5789358615875244
39,test_pos,1,airliner,physical object,0.0,0.5551509261131287
39,test_pos,1,scarf,physical object,0.0,0.5593594908714294
39,test_pos,1,canoe,vehicle,0.0,0.5622389316558838
39,test_pos,1,utility knife,tool,0.0,0.6665410399436951
39,test_pos,1,potato,physical object,0.0,0.5872596502304077
39,test_pos,1,gloves,clothing,0.0,0.5569369196891785
39,test_pos,1,jet,physical object,0.0,0.5804951190948486
39,test_pos,1,lecture hall,physical object,0.0,0.5279523730278015
39,test_pos,1,sailboat,physical object,0.0,0.5444990396499634
39,test_pos,1,spirit level,physical object,0.0,0.5236853361129761
39,test_pos,1,tram,physical object,0.0,0.5257483124732971
39,test_pos,1,cactus,entity,0.0,0.5428448915481567
39,test_pos,1,parrot,physical object,0.0,0.5272294282913208
39,test_pos,1,jigsaw,tool,0.0,0.5249888896942139
39,test_pos,1,jacket,clothing,0.0,0.5655459761619568
39,test_pos,1,piano,physical object,0.0,0.5280358791351318
39,test_pos,1,turkey,food,0.0,0.5734647512435913
39,test_pos,1,pants,clothing,0.0,0.5485206842422485
39,test_pos,1,sheep,physical object,0.0,0.5601605176925659
39,test_pos,1,lily,physical object,0.0,0.529248833656311
39,test_pos,1,sweater,physical object,0.0,0.5724340677261353
39,test_pos,1,spinach,physical object,0.0,0.5745627880096436
39,test_pos,1,bamboo,physical object,0.0,0.5318721532821655
39,test_pos,1,ant,animal,0.0,0.5881688594818115
39,test_pos,1,chisel,physical object,0.0,0.5511300563812256
39,test_pos,1,tuba,instrument,0.0,0.5373474359512329
39,test_pos,1,cheese,food,0.0,0.5845862030982971
39,test_pos,1,bungalow,building,0.0,0.5443614721298218
39,test_pos,1,saguaro,physical object,0.0,0.5043338537216187
39,test_pos,1,trowel,tool,0.0,0.5083884000778198
39,test_pos,1,yacht,physical object,0.0,0.5704535841941833
39,test_pos,1,pasta,food,0.0,0.6146320104598999
39,test_pos,1,trousers,clothing,0.0,0.5237506031990051
39,test_pos,1,probe,vehicle,0.0,0.5678420662879944
39,test_pos,1,file,physical object,0.0,0.5354717373847961
39,test_pos,1,boots,clothing,0.0,0.5731744170188904
39,test_pos,1,turtle,physical object,0.0,0.5351525545120239
39,test_pos,1,pike,animal,0.0,0.5558351874351501
39,test_pos,1,zebra,physical object,0.0,0.5605923533439636
39,test_pos,1,parrot,animal,0.0,0.5404252409934998
39,test_pos,1,warehouse,building,0.0,0.545294463634491
39,test_pos,1,onion,physical object,0.0,0.5604998469352722
39,test_pos,1,rose,physical object,0.0,0.5227608680725098
39,test_pos,1,shopping mall,building,0.0,0.5731226801872253
39,test_pos,1,banjo,instrument,0.0,0.5411320924758911
39,test_pos,1,boat,physical object,0.0,0.5448476076126099
39,test_pos,1,cabbage,food,0.0,0.6163910627365112
39,test_pos,1,iguana,physical object,0.0,0.5407324433326721
39,test_pos,1,peach,physical object,0.0,0.5789744257926941
39,test_pos,1,pepper,food,0.0,0.591999351978302
39,test_pos,1,hand drill,physical object,0.0,0.5617206692695618
39,test_pos,1,cheese,physical object,0.0,0.5665683746337891
39,test_pos,1,fir,physical object,0.0,0.548117458820343
39,test_pos,1,hand tool,entity,0.0,0.5629768967628479
39,test_pos,1,cap,physical object,0.0,0.5326404571533203
39,test_pos,1,woodwind,entity,0.0,0.5575928688049316
39,test_pos,1,broccoli,physical object,0.0,0.587608814239502
39,test_pos,1,freight train,vehicle,0.0,0.569348156452179
39,test_pos,1,tuba,physical object,0.0,0.5266565680503845
39,test_pos,1,seagull,physical object,0.0,0.5285135507583618
39,test_pos,1,lettuce,physical object,0.0,0.5981149077415466
39,test_pos,1,tape measure,tool,0.0,0.5519979596138
39,test_pos,1,skirt,physical object,0.0,0.5512741804122925
39,test_pos,1,bungalow,physical object,0.0,0.536926805973053
39,test_pos,1,cello,instrument,0.0,0.5671806931495667
39,test_pos,1,violet,physical object,0.0,0.5550404787063599
39,test_pos,1,salmon,animal,0.0,0.5561920404434204
39,test_pos,1,brass instrument,entity,0.0,0.558669924736023
39,test_pos,1,helmet,physical object,0.0,0.5591916441917419
39,test_pos,1,screwdriver,physical object,0.0,0.5428874492645264
39,test_pos,1,maple,physical object,0.0,0.5584312081336975
39,test_pos,1,tortoise,physical object,0.0,0.5566102266311646
39,test_pos,1,subway train,physical object,0.0,0.5567289590835571
39,test_pos,1,yogurt,food,0.0,0.597487211227417
39,test_pos,1,coat,clothing,0.0,0.5848768353462219
39,test_pos,1,bat,animal,0.0,0.5727523565292358
39,test_pos,1,lily,plant,0.0,0.5462566614151001
39,test_pos,1,zebra,animal,0.0,0.5735413432121277
39,test_pos,1,bacon,physical object,0.0,0.5801247358322144
39,test_pos,1,warehouse,physical object,0.0,0.5376705527305603
